country,year,positive,examined,long,lat,utm_x,utm_y
Malawi,2018,2,30,34.7123128,-14.8766208,684.2155117964145,8354.613346320784
Malawi,2018,0,30,33.7905631,-14.0034658,585.3746527981189,8451.747860568072
Malawi,2018,0,29,34.8102917,-15.0487313,694.6039355799248,8335.48568870495
Malawi,2018,0,29,35.02131103,-14.90433665,717.4417444221601,8351.267938662806
Malawi,2018,0,30,34.0540291,-13.4195029,614.1111083246988,8516.228664100368
Malawi,2018,0,28,34.0423267,-11.3753795,613.7270935277371,8742.31011244341
Malawi,2018,0,30,33.6793492,-11.5106816,574.0856465605407,8727.465654442793
Malawi,2018,0,30,34.01329097,-13.19961059,609.7993331639994,8540.568204447372
Malawi,2018,1,30,33.7291496,-14.0072023,578.7408689444637,8451.355878257067
Malawi,2018,0,30,33.41424583,-11.2048637,545.2226360862235,8761.336771026046
Malawi,2018,0,30,34.692836,-14.6413589,682.3155905239125,8380.659758165571
Malawi,2018,0,30,33.7778434,-13.9419258,584.0232622642945,8458.558971598783
Malawi,2018,0,30,33.891604,-14.1285698,596.2346828910736,8437.871650618523
Malawi,2018,1,30,35.0437458,-15.802885,718.9164693505624,8251.80458508124
Malawi,2018,0,30,34.97220987,-15.02661075,712.0375363720174,8337.78431092291
Malawi,2018,0,30,34.54067065,-14.49115068,666.0364113721928,8397.39505851841
Malawi,2018,1,30,34.8704595,-15.5988583,700.5484714052707,8274.555383644494
Malawi,2018,0,30,35.054516,-15.860884,720.0077238579735,8245.374377971704
Malawi,2018,1,30,35.2803807,-15.7838358,744.2974270754911,8253.652377561295
Malawi,2018,1,30,33.6821306,-13.748348,573.7448227561807,8480.000537519352
Malawi,2018,1,30,35.1842756,-14.9689336,734.9094550181819,8343.953106363795
Malawi,2018,3,30,33.5623116,-14.0951633,560.7002604980114,8441.67652244806
Malawi,2018,0,30,34.97847382,-15.77853196,711.9477536045403,8254.566591620594
Malawi,2018,0,28,35.20370636,-15.02901281,736.9338245011453,8337.283104525757
Malawi,2018,0,28,33.5504762,-14.1582764,559.4062518939542,8434.699189695602
Malawi,2018,0,26,33.95218666,-13.50740293,603.0468788706779,8506.551381035522
Malawi,2018,0,30,35.24853389,-15.71297018,740.967752383208,8261.5328530013
Malawi,2018,1,28,33.7313273,-14.0139398,578.9737472092232,8450.60996406293
Malawi,2018,0,28,33.4934028,-12.0227407,553.7074836566734,8670.883569633444
Malawi,2018,0,30,33.77256386,-13.90469789,583.4662914755481,8462.678360230342
Malawi,2018,0,30,33.5731643,-12.2982965,562.3256506141664,8640.394565200224
Malawi,2018,2,30,34.5917198,-15.6398228,670.6212138207047,8270.26571230309
Malawi,2018,0,30,33.8581896,-13.7836024,592.7657216353617,8476.040448372783
Malawi,2018,0,30,34.01921279,-11.43692312,611.1809651447193,8735.51297218749
Malawi,2018,0,30,35.1843087,-15.7015096,734.0951469123792,8262.873489448148
Malawi,2018,0,30,34.57457685,-15.38705978,668.9888295025278,8298.24650735676
Malawi,2018,0,30,34.9618598,-15.8736396,710.0690193185176,8244.057850495543
Malawi,2018,0,30,33.6469585,-13.9832615,569.8719261146798,8454.029562192683
Malawi,2018,0,27,34.6191793,-15.3927636,673.7720657591503,8297.579982505547
Malawi,2018,0,30,34.6950569,-15.3873533,681.9220423091572,8298.116084446543
Malawi,2018,1,29,33.6700942,-14.4070617,572.2362559493303,8407.148824993108
Malawi,2018,0,30,35.009,-15.833,715.1614748963514,8248.507606028732
Malawi,2018,1,30,33.7282053,-14.1853116,578.5779069496471,8431.656619294428
Malawi,2018,0,29,33.3800335,-12.1241443,541.3513517423476,8659.689866154224
Malawi,2018,0,30,35.236,-15.879,739.4286263592204,8243.170156993017
Malawi,2018,0,30,35.0217718,-14.87543,717.5203473569957,8354.46640146582
Malawi,2018,0,30,33.9253687,-14.155381,599.8676258976633,8434.891979671496
Malawi,2018,1,29,33.8131832,-14.3298494,587.6921862385532,8415.6394601991
Malawi,2018,1,30,33.9856026,-11.3589785,607.5435577318271,8744.145479616665
Malawi,2018,0,29,33.2848168,-13.856301,530.7767166875066,8468.147675842261
Malawi,2018,0,27,33.746264,-13.8782939,580.6338928807519,8465.607756207271
Malawi,2018,0,30,33.311802,-12.045373,533.9369485821562,8668.40982796994
Malawi,2018,0,30,33.8467859,-11.4176172,592.3766066078421,8737.70865761783
Malawi,2018,0,28,33.8249556,-11.3708257,590.0096850825746,8742.889928260909
Malawi,2018,0,30,33.8828266,-11.1802475,596.3878515724016,8763.946405217299
Malawi,2018,0,29,33.7478832,-11.3961213,581.5927561865518,8740.115448273298
Malawi,2018,0,29,34.956,-14.074,711.198614660104,8443.21273715224
Malawi,2018,0,30,34.9790481,-15.7635657,712.0248510572345,8256.22231034954
Malawi,2018,0,30,33.9840617,-11.4797448,607.3299885636035,8730.790660647053
Malawi,2018,0,28,34.1164334,-13.4406826,620.8572546315689,8513.85629803476
Malawi,2018,1,30,33.5919306,-13.9578333,563.9356962179569,8456.857448527819
Malawi,2018,0,30,34.6777859,-14.9030129,680.4780921115537,8351.721425801672
Malawi,2018,0,26,33.76095382,-13.94108371,582.1990379335854,8458.658012945501
Malawi,2018,0,29,35.0790978,-15.7328397,722.781099701323,8259.519685879526
Malawi,2018,0,26,33.8244989,-14.0029898,589.0398582630071,8451.7880082906
Malawi,2018,0,23,33.8025339,-13.4234715,586.880502960906,8515.892130812048
Malawi,2018,0,30,33.875614,-11.166235,595.6049048432868,8765.498303554494
Malawi,2018,0,30,34.6960355,-15.5537362,681.8816858990044,8279.704837993573
Malawi,2018,0,30,33.44623621,-13.81774344,548.2275662369691,8472.385358529422
Malawi,2018,0,30,33.8234177,-13.1341203,589.2471179455212,8547.886611304062
Malawi,2018,0,30,33.49984597,-13.87819306,554.007675587976,8465.68836181686
Malawi,2018,1,29,33.7608395,-13.8851628,582.2064381202451,8464.843068930417
Malawi,2018,0,30,34.9805402,-15.6860275,712.2651831249177,8264.80183693919
Malawi,2018,1,30,34.9355797,-15.5885554,707.5431902840863,8275.633148276565
Malawi,2018,0,30,34.0742608,-13.5170969,616.2545129346614,8505.42457016379
Malawi,2018,0,30,33.7939033,-14.0053114,585.7347043108437,8451.542521819063
Malawi,2018,0,28,33.79687539,-11.51533096,586.9016121619218,8726.918557094323
Malawi,2018,1,30,33.7158128,-14.0176646,577.2970599931963,8450.203114567896
Malawi,2018,0,30,33.5857337,-11.4020775,563.9005458205656,8739.497502195958
Malawi,2018,0,27,33.3342865,-12.2020915,536.3629806200039,8651.076899214584
Malawi,2018,0,29,33.5805368,-13.7769903,562.7535630045812,8476.861521746343
Malawi,2018,0,10,33.6682977,-14.2007414,572.1083499529645,8429.969337507306
Malawi,2018,0,26,33.57648664,-11.85889888,562.7892378625975,8688.984055845744
Malawi,2018,0,29,33.5054438,-13.7617675,554.6396617567974,8478.563435248623
Malawi,2018,0,30,33.6451492,-12.607033,570.0706426105126,8606.23426157766
Malawi,2018,0,30,33.73548417,-13.94161112,579.4474621252846,8458.608336961137
Malawi,2018,5,30,33.3880929,-11.8611851,542.2692315998188,8688.766743584394
Malawi,2018,0,30,33.4684709,-11.2464746,551.1351026545055,8756.72676113385
Malawi,2018,0,30,33.7990183,-13.2760093,586.5524078092063,8532.202525362434
Malawi,2018,0,30,33.43480424,-13.71010838,547.013513045435,8484.2916072503
Malawi,2018,2,29,33.8587651,-13.2868407,593.0206825367342,8530.983070099466
Malawi,2018,0,29,34.6699989,-15.0387716,679.5271096237503,8336.706680754723
Malawi,2018,0,30,35.0513162,-15.8124157,719.7173800229026,8250.741893395796
Malawi,2018,0,30,33.9718525,-13.8394174,605.0280643192847,8469.820132379466
Malawi,2018,0,29,34.5381283,-14.7175322,665.5927933726116,8372.351028622668
Malawi,2018,1,27,34.8962424,-14.9571773,703.9332233273767,8345.539158758484
Malawi,2018,0,30,34.7142146,-14.7297892,684.544394304416,8370.858086723436
Malawi,2018,0,29,35.0971885,-14.9658799,725.5430817713415,8344.381520873569
Malawi,2018,1,30,35.0397763,-15.831969,718.4598727852425,8248.589910847766
Malawi,2018,0,30,33.4585845,-14.1332726,549.4946927692713,8437.485958347861
Malawi,2018,0,30,33.93050643,-13.43401251,600.7311406256554,8514.677615723831
Malawi,2018,0,29,33.9867875,-11.2565717,607.711107767335,8755.470001791864
Malawi,2018,0,29,33.8498076,-13.1682636,592.0948613772337,8544.100921727224
Malawi,2018,0,30,34.8229581,-14.9998819,696.0105530602541,8340.87982833382
Malawi,2018,0,30,34.02731834,-11.44434155,612.0623296426446,8734.689434551761
Malawi,2018,0,30,35.0195835,-15.4004374,716.7497950833225,8296.36830193595
Malawi,2018,0,30,33.592272,-14.2045202,563.9039520798372,8429.573533073559
Malawi,2018,0,30,34.9435697,-14.7578669,709.2166815426715,8367.550542173632
Malawi,2018,0,30,33.6397971,-14.1967021,569.0342846656428,8430.424708465756
Malawi,2018,0,29,34.0093668,-11.4588527,610.0983298200201,8733.091557520745
Malawi,2018,0,30,33.9789583,-11.4549779,606.7826235497679,8733.53150284125
Malawi,2018,0,30,33.4546839,-12.1324177,549.472661655861,8658.762547401711
Malawi,2018,0,29,33.8001068,-13.9889948,586.4107633347198,8453.344957221605
Malawi,2018,0,28,33.5844882,-11.9060946,563.649809159697,8683.763224265416
Malawi,2018,0,29,33.90515788,-14.22582004,597.6560947958208,8427.109309716701
Malawi,2018,0,30,33.6494231,-12.2828068,570.62244037896,8642.088676467385
Malawi,2018,0,30,33.9242215,-13.4020254,600.0639620454007,8518.218037394457
Malawi,2018,0,30,34.9026617,-15.3785339,704.2185350460772,8298.90631105656
Malawi,2018,0,30,33.7862861,-13.9952443,584.9157632992234,8452.658731883466
Malawi,2018,0,30,34.652183,-15.4750346,677.245021539921,8288.449970207927
